LotArea,LotArea_M,Street,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,TotalBsmtSF,TotalBsmtSF_M,Heating,HeatingQC,CentralAir,GrLivArea,GrLivArea_M,Bath,KitchenQual,GarageArea,GarageArea_M,DateSold,SaleCondition,SalePrice
17542,1629.704426,Pave,1Fam,7,7,1974,2003,Gable,Gd,TA,CBlock,1192,110.740376,GasA,TA,Y,2167,201.320801,3,Gd,518,48.123754,7/2007,Normal,294000
6931,643.910693,Pave,1Fam,7,5,2003,2004,Gable,Gd,TA,PConc,746,69.305638,GasA,Ex,Y,1656,153.847368,3,Gd,397,36.882491,7/2008,Normal,165400
6240,579.7147199999999,Pave,1Fam,6,6,1931,1950,Gable,TA,TA,BrkTil,884,82.126252,GasA,TA,Y,1367,126.998401,1,TA,560,52.02568,11/2007,Normal,127500
14303,1328.791609,Pave,1Fam,8,5,1994,1994,Hip,Gd,TA,PConc,1986,184.505358,GasA,Ex,Y,1987,184.598261,2,Gd,691,64.195973,8/2008,Normal,301500
4060,377.18618,Pave,1Fam,5,8,1922,1950,Gable,TA,TA,PConc,864,80.268192,GasA,Ex,Y,864,80.268192,1,TA,0,0.0,7/2009,Normal,99900
9587,890.661061,Pave,1Fam,7,5,2005,2005,Gable,Gd,TA,PConc,856,79.524968,GasA,Ex,Y,1166,108.324898,2,Gd,400,37.1612,7/2008,Normal,190000
9750,905.80425,Pave,1Fam,6,8,1969,1969,Gable,TA,TA,CBlock,1054,97.919762,GasA,Gd,Y,1054,97.919762,2,TA,460,42.73538,7/2008,Normal,151000
24682,2293.031846,Pave,1Fam,6,5,1999,1999,Gable,TA,TA,PConc,841,78.131423,GasA,Ex,Y,1675,155.612525,3,TA,502,46.637306,6/2009,Normal,181000
9600,891.8688,Pave,1Fam,5,6,1956,1956,Hip,TA,TA,CBlock,1050,97.54815,GasA,Gd,Y,1050,97.54815,1,TA,338,31.401214,6/2009,Normal,128900
11250,1045.15875,Pave,1Fam,4,5,1957,1989,Gable,TA,TA,CBlock,1104,102.564912,GasA,Ex,Y,1788,166.110564,1,TA,304,28.242512,11/2009,Normal,161500
13515,1255.584045,Pave,1Fam,6,6,1919,1950,Gambrel,TA,TA,PConc,764,70.977892,GasA,Ex,Y,1824,169.455072,1,TA,520,48.30956,7/2007,Normal,180500
4060,377.18618,Pave,TwnhsE,6,5,1998,1999,Gable,Gd,TA,PConc,1405,130.528715,GasA,Ex,Y,1337,124.211311,2,Gd,511,47.473433,8/2008,Abnorml,181000
3735,346.992705,Pave,TwnhsE,7,5,1999,1999,Hip,Gd,TA,PConc,691,64.195973,GasA,Ex,Y,1452,134.895156,3,Gd,506,47.008918,3/2006,Normal,183900
10120,940.17836,Pave,2fmCon,7,4,1910,1950,Hip,Fa,TA,CBlock,925,85.935275,GasA,TA,N,1889,175.493767,2,TA,308,28.614124,1/2007,Normal,122000
13214,1227.620242,Pave,1Fam,9,5,2008,2009,Hip,Ex,TA,PConc,2002,185.991806,GasA,Ex,Y,2018,187.478254,2,Ex,746,69.305638,5/2010,Normal,378500
14100,1309.9323,Pave,1Fam,8,9,1935,1997,Gable,TA,Gd,CBlock,728,67.633384,GasA,Ex,Y,3447,320.236641,4,Gd,1014,94.203642,5/2008,Normal,381000
11344,1053.891632,Pave,1Fam,5,5,1958,1958,Gable,TA,TA,CBlock,874,81.197222,GasW,TA,Y,1524,141.584172,2,TA,315,29.264445,7/2007,Normal,144000
23595,2192.046285,Pave,1Fam,7,6,1979,1979,Shed,Gd,TA,PConc,1332,123.746796,GasA,TA,Y,1524,141.584172,1,Gd,586,54.441158,4/2010,Normal,260000
9156,850.619868,Pave,1Fam,6,7,1968,1968,Hip,TA,TA,CBlock,1489,138.332567,GasA,Gd,Y,1489,138.332567,2,Gd,462,42.921186,8/2009,Normal,185750
13526,1256.605978,Pave,1Fam,5,6,1965,1965,Hip,TA,TA,CBlock,935,86.864305,GasA,TA,Y,935,86.864305,1,TA,288,26.756064,11/2006,Normal,137000
11512,1069.499336,Pave,1Fam,6,7,1959,2006,Gable,TA,TA,CBlock,1019,94.668157,GasA,Gd,Y,1357,126.069371,1,Ex,312,28.985736,5/2008,Normal,177000
5362,498.145886,Pave,1Fam,5,6,1910,2003,Gable,TA,TA,PConc,661,61.408883,GasA,Ex,Y,1250,116.12875,2,TA,552,51.282456,11/2007,Normal,139000
11345,1053.984535,Pave,Duplex,5,5,1948,1950,Gable,TA,TA,CBlock,928,86.213984,GasA,Gd,Y,1920,178.37376,2,TA,400,37.1612,7/2007,Normal,137000
12936,1201.793208,Pave,1Fam,6,6,1972,1972,Gable,TA,TA,CBlock,723,67.168869,GasA,TA,Y,1395,129.599685,2,TA,497,46.172791,12/2009,Normal,162000
17871,1660.269513,Pave,1Fam,6,5,1967,1976,Gable,TA,TA,CBlock,1680,156.07704,GasA,Fa,Y,1724,160.164772,2,TA,480,44.59344,6/2009,Normal,197900
9473,880.070119,Pave,1Fam,8,5,2002,2002,Gable,Gd,TA,PConc,1128,104.794584,GasA,Ex,Y,2031,188.685993,3,Gd,577,53.605031,3/2008,Normal,237000
7500,696.7725,Pave,1Fam,4,4,1920,1950,Gable,TA,Gd,CBlock,698,64.846294,GasA,TA,Y,1128,104.794584,1,TA,528,49.052784,4/2010,Abnorml,68400
9808,911.192624,Pave,1Fam,7,5,2002,2002,Gable,Gd,TA,PConc,1573,146.136419,GasA,Ex,Y,1573,146.136419,2,Gd,544,50.539232,3/2009,Normal,227000
8049,747.776247,Pave,1Fam,7,5,1990,1990,Hip,TA,TA,CBlock,1309,121.610027,GasA,TA,Y,1339,124.397117,2,TA,484,44.965052,7/2006,Normal,180000
8800,817.5464,Pave,1Fam,5,7,1977,2008,Gable,TA,TA,CBlock,1040,96.61912,GasA,TA,Y,1040,96.61912,2,Gd,484,44.965052,9/2009,Normal,150500
9400,873.2882,Pave,Duplex,6,5,1971,1971,Mansard,TA,TA,CBlock,912,84.727536,GasA,TA,Y,1824,169.455072,4,TA,0,0.0,4/2010,Normal,139000
9638,895.3991139999999,Pave,1Fam,6,7,1919,1990,Gable,TA,TA,PConc,804,74.694012,GasA,Ex,Y,2447,227.333641,2,Gd,336,31.215408,3/2010,Normal,169000
6000,557.418,Pave,1Fam,6,6,1939,1950,Gable,TA,Fa,CBlock,780,72.46433999999999,GasA,Ex,Y,1412,131.179036,1,TA,280,26.01284,5/2009,Normal,132500
9790,909.52037,Pave,1Fam,6,5,1963,1963,Hip,TA,TA,CBlock,1328,123.375184,GasA,TA,Y,1328,123.375184,2,TA,528,49.052784,6/2010,Normal,143000
36500,3390.9595,Pave,1Fam,5,5,1964,1964,Gable,TA,Gd,CBlock,1624,150.874472,GasA,Fa,Y,1582,146.972546,2,TA,390,36.23217,6/2006,Normal,190000
5664,526.202592,Pave,TwnhsE,8,5,2000,2000,Gable,Gd,TA,PConc,1501,139.447403,GasA,Ex,Y,1659,154.126077,2,Ex,499,46.358597,10/2009,Normal,278000
11065,1027.971695,Pave,1Fam,8,5,2006,2006,Gable,Gd,TA,PConc,1085,100.799755,GasA,Ex,Y,1970,183.01891,3,Ex,753,69.955959,10/2006,Partial,281000
14112,1311.047136,Pave,1Fam,5,7,1964,1964,Hip,TA,TA,PConc,1152,107.024256,GasA,TA,Y,1152,107.024256,1,TA,484,44.965052,4/2010,Normal,180500
1680,156.07704,Pave,Twnhs,5,7,1972,1972,Gable,TA,TA,CBlock,630,58.52889,GasA,TA,Y,1302,120.959706,3,TA,264,24.526392,2/2009,Normal,119500
6600,613.1598,Pave,1Fam,5,4,1892,1965,Gable,TA,TA,Stone,994,92.345582,GasA,TA,N,2372,220.365916,2,TA,432,40.134096,12/2009,Normal,107500
10140,942.03642,Pave,1Fam,7,5,1976,1976,Gable,TA,TA,PConc,832,77.295296,GasA,TA,Y,1664,154.590592,3,TA,528,49.052784,3/2006,Normal,162900
8172,759.203316,Pave,1Fam,5,7,1955,1990,Hip,TA,TA,CBlock,864,80.268192,GasA,TA,Y,864,80.268192,1,TA,572,53.140516,4/2006,Normal,115000
8400,780.3851999999999,Pave,1Fam,5,5,1968,1968,Hip,TA,TA,CBlock,1052,97.733956,GasA,Gd,Y,1052,97.733956,2,TA,288,26.756064,11/2006,Normal,138500
8700,808.2561,Pave,1Fam,5,6,1963,1963,Hip,TA,Gd,CBlock,1120,104.05136,GasA,Gd,Y,1128,104.794584,2,TA,525,48.774075,12/2008,Normal,155000
3675,341.418525,Pave,TwnhsE,6,5,2005,2006,Gable,TA,TA,PConc,547,50.817941,GasA,Gd,Y,1072,99.592016,2,TA,525,48.774075,6/2006,Partial,140000
63887,5935.293961,Pave,1Fam,10,5,2008,2008,Hip,Ex,TA,PConc,6110,567.63733,GasA,Ex,Y,5642,524.158726,3,Ex,1418,131.736454,1/2008,Partial,160000
7500,696.7725,Pave,1Fam,5,7,1959,1994,Hip,TA,TA,CBlock,1246,115.757138,GasA,Ex,Y,1246,115.757138,2,Gd,305,28.335415,5/2010,Normal,154000
10762,999.822086,Pave,1Fam,7,5,1999,1999,Gable,Gd,TA,PConc,978,90.859134,GasA,Ex,Y,1983,184.226649,3,Gd,490,45.52247,5/2009,Normal,225000
7500,696.7725,Pave,1Fam,6,7,1942,1950,Gable,TA,TA,CBlock,771,71.628213,GasA,Fa,Y,1494,138.797082,1,Gd,213,19.788339,11/2009,Normal,177500
10120,940.17836,Pave,1Fam,8,5,1994,1994,Hip,Gd,TA,PConc,1165,108.231995,GasA,Ex,Y,2526,234.672978,3,Gd,844,78.410132,12/2006,Normal,290000
8688,807.141264,Pave,1Fam,7,5,2005,2005,Gable,Gd,TA,PConc,1616,150.131248,GasA,Ex,Y,1616,150.131248,2,Gd,834,77.48110199999999,4/2006,Normal,232000
3363,312.432789,Pave,TwnhsE,7,5,2004,2004,Gable,Gd,TA,PConc,976,90.673328,GasA,Ex,Y,1708,158.678324,2,Gd,380,35.30314,4/2006,Normal,130000
13173,1223.811219,Pave,1Fam,9,5,2006,2007,Hip,Gd,TA,PConc,1652,153.475756,GasA,Ex,Y,1652,153.475756,2,Ex,840,78.03852,11/2009,Normal,325000
6955,646.140365,Pave,TwnhsE,7,5,2005,2006,Gable,Gd,TA,PConc,1368,127.091304,GasA,Ex,Y,1368,127.091304,2,Gd,474,44.036022,9/2006,Partial,202500
8072,749.913016,Pave,1Fam,5,5,1994,1995,Gable,TA,Gd,PConc,990,91.97397,GasA,Ex,Y,990,91.97397,1,TA,480,44.59344,5/2009,Normal,138000
12000,1114.836,Pave,1Fam,5,7,1948,2005,Gable,TA,TA,CBlock,924,85.842372,GasA,Ex,Y,1122,104.237166,1,Gd,528,49.052784,5/2008,Normal,147000
7153,664.535159,Pave,1Fam,6,5,1991,1991,Gable,TA,TA,CBlock,1278,118.730034,GasA,Gd,Y,1294,120.216482,2,Gd,496,46.079888,6/2008,Normal,179200
17500,1625.8025,Pave,1Fam,7,8,1959,2002,Gable,Gd,Gd,PConc,1902,176.701506,GasA,TA,Y,1902,176.701506,2,Ex,567,52.676001,5/2010,Normal,335000
8814,818.847042,Pave,1Fam,7,5,2005,2007,Gable,Gd,TA,PConc,1274,118.358422,GasA,Ex,Y,1274,118.358422,2,Gd,508,47.194724,1/2007,Partial,203000
9572,889.267516,Pave,1Fam,8,5,1990,1990,Gable,Gd,TA,PConc,1453,134.988059,GasA,Ex,Y,2810,261.05743,3,Gd,750,69.67725,6/2007,Normal,302000
14774,1372.548922,Pave,1Fam,9,5,1999,1999,Gable,Gd,TA,PConc,1393,129.413879,GasA,Ex,Y,2599,241.454897,3,Gd,779,72.371437,5/2010,Normal,333168
8190,760.87557,Pave,1Fam,4,6,1954,1954,Hip,TA,TA,CBlock,948,88.072044,GasA,Ex,Y,948,88.072044,1,TA,280,26.01284,10/2007,Normal,119000
11075,1028.900725,Pave,1Fam,6,5,1969,1969,Gable,TA,TA,CBlock,952,88.443656,GasA,TA,Y,2112,196.211136,3,TA,576,53.512128,6/2008,Normal,206900
10226,950.026078,Pave,1Fam,8,5,2008,2008,Gable,Gd,TA,PConc,1622,150.688666,GasA,Ex,Y,1630,151.43189,2,Ex,860,79.89658,1/2009,Normal,295493
4230,392.97969,Pave,TwnhsE,7,5,2006,2007,Gable,Gd,TA,PConc,1352,125.604856,GasA,Ex,Y,1352,125.604856,2,Gd,466,43.292798,4/2007,Partial,208900
14781,1373.199243,Pave,1Fam,8,5,2001,2002,Hip,Gd,TA,PConc,1753,162.858959,GasA,Ex,Y,1787,166.017661,2,Gd,748,69.491444,8/2006,Normal,275000
10215,949.004145,Pave,1Fam,4,5,1954,1954,Hip,TA,TA,PConc,864,80.268192,GasA,Ex,Y,948,88.072044,1,TA,248,23.039944,2/2007,Normal,111000
8400,780.3851999999999,Pave,1Fam,6,3,1957,1957,Hip,TA,TA,CBlock,1478,137.310634,GasA,Gd,Y,1478,137.310634,2,TA,442,41.063126,6/2009,Normal,156500
6627,615.668181,Pave,1Fam,3,6,1949,1950,Hip,TA,TA,CBlock,0,0.0,Floor,TA,N,720,66.89016,1,TA,287,26.663161,7/2008,Normal,72500
10186,946.309958,Pave,1Fam,7,5,1992,1992,Gable,Gd,TA,PConc,750,69.67725,GasA,Ex,Y,1923,178.652469,3,Gd,564,52.397292,6/2010,Normal,190000
5330,495.17299,Pave,1Fam,4,7,1940,1950,Hip,Fa,TA,CBlock,420,39.01926,GasA,Gd,Y,708,65.775324,1,Fa,0,0.0,12/2009,Normal,82500
9986,927.729358,Pave,1Fam,8,5,2006,2007,Gable,Gd,TA,PConc,1795,166.760885,GasA,Ex,Y,1795,166.760885,2,Gd,895,83.148185,2/2007,Partial,147000
3636,337.795308,Pave,1Fam,4,4,1922,1950,Gable,TA,TA,BrkTil,796,73.950788,GasA,Fa,N,796,73.950788,1,TA,0,0.0,1/2008,Normal,55000
4270,396.69581,Pave,1Fam,3,6,1931,2006,Gable,TA,TA,BrkTil,544,50.539232,GasA,Ex,Y,774,71.906922,1,Gd,0,0.0,5/2007,Normal,79000
6600,613.1598,Pave,1Fam,5,9,1982,2008,Gable,Gd,Gd,CBlock,816,75.808848,GasA,Ex,Y,816,75.808848,1,Gd,264,24.526392,10/2008,Normal,130500
10440,969.90732,Pave,1Fam,6,7,1920,1950,Gable,Gd,Gd,BrkTil,1510,140.28353,GasW,Ex,Y,2792,259.385176,2,TA,520,48.30956,6/2008,Normal,256000
9084,843.930852,Pave,1Fam,7,5,1998,1998,Hip,TA,TA,PConc,935,86.864305,GasA,Gd,Y,1632,151.617696,3,TA,462,42.921186,6/2006,Normal,176500
10000,929.03,Pave,1Fam,8,5,2006,2006,Hip,Gd,TA,PConc,1588,147.529964,GasA,Ex,Y,1588,147.529964,2,Gd,825,76.644975,12/2007,Normal,227000
10780,1001.49434,Pave,1Fam,5,5,1976,1976,Gable,TA,TA,CBlock,911,84.634633,GasA,Gd,Y,954,88.629462,1,TA,576,53.512128,7/2006,Normal,132500
8877,824.699931,Pave,1Fam,4,6,1938,1958,Gable,TA,TA,CBlock,816,75.808848,GasA,Ex,Y,816,75.808848,1,TA,288,26.756064,5/2009,Normal,100000
7200,668.9016,Pave,1Fam,5,6,1938,1995,Gable,TA,TA,CBlock,803,74.601109,GasA,Ex,Y,1360,126.34808,2,Gd,297,27.592191,7/2006,Normal,125500
2368,219.994304,Pave,TwnhsE,5,6,1970,1970,Gable,TA,TA,CBlock,765,71.070795,GasA,TA,Y,1365,126.812595,2,TA,440,40.87732,5/2009,Normal,125000
9650,896.51395,Pave,1Fam,6,5,1977,1977,Gable,TA,TA,CBlock,1350,125.41905,GasA,TA,Y,1334,123.932602,2,TA,630,58.52889,4/2009,Normal,167900
9246,858.981138,Pave,Duplex,5,5,1973,1973,Gable,TA,TA,CBlock,1656,153.847368,GasA,TA,Y,1656,153.847368,2,TA,506,47.008918,11/2008,Normal,135000
4118,382.574554,Pave,1Fam,4,4,1941,1950,Gable,TA,TA,CBlock,693,64.381779,Grav,Fa,N,693,64.381779,1,Fa,0,0.0,3/2006,Normal,52500
13450,1249.54535,Pave,1Fam,7,5,2002,2002,Gable,Gd,TA,PConc,916,85.099148,GasA,Ex,Y,1861,172.892483,3,Gd,492,45.708276,6/2006,Normal,200000
9560,888.15268,Pave,1Fam,5,7,1972,1972,Hip,TA,Gd,CBlock,864,80.268192,GasA,Ex,Y,864,80.268192,1,TA,288,26.756064,6/2006,Normal,128500
8294,770.537482,Pave,1Fam,4,5,1971,1971,Gable,TA,TA,CBlock,858,79.710774,GasA,TA,Y,872,81.011416,1,TA,480,44.59344,6/2007,Normal,123000
13695,1272.306585,Pave,1Fam,6,5,2003,2004,Gable,TA,TA,PConc,1114,103.493942,GasA,Ex,Y,1114,103.493942,1,Gd,576,53.512128,7/2008,Normal,155000
9375,870.965625,Pave,1Fam,8,5,2002,2002,Gable,Gd,TA,PConc,1284,119.287452,GasA,Ex,Y,2169,201.506607,3,Gd,647,60.108241,8/2007,Normal,228500
7558,702.160874,Pave,1Fam,6,6,1928,1950,Gable,TA,TA,BrkTil,896,83.241088,GasA,Gd,Y,1913,177.72343899999998,2,TA,342,31.772826,3/2009,Normal,177000
11103,1031.502009,Pave,1Fam,7,5,2006,2006,Gable,Gd,TA,PConc,728,67.633384,GasA,Ex,Y,1456,135.266768,3,Gd,440,40.87732,7/2007,Partial,155835
6000,557.418,Pave,1Fam,4,4,1920,1950,Hip,TA,TA,PConc,960,89.18688,GasA,Gd,Y,960,89.18688,1,Fa,308,28.614124,7/2007,Normal,108500
20781,1930.617243,Pave,1Fam,7,7,1968,2003,Hip,TA,TA,CBlock,1568,145.671904,GasA,TA,Y,2156,200.298868,2,TA,508,47.194724,6/2006,Normal,262500
15306,1421.973318,Pave,1Fam,8,5,2006,2007,Gable,Gd,TA,PConc,1732,160.907996,GasA,Ex,Y,1776,164.995728,2,Gd,712,66.146936,5/2007,Partial,283463
16196,1504.656988,Pave,1Fam,7,5,1998,1998,Gable,Gd,TA,PConc,1482,137.682246,GasA,Ex,Y,1494,138.797082,2,Gd,514,47.752142,8/2007,Normal,215000
5250,487.74075,Pave,1Fam,8,5,1872,1987,Gable,TA,Gd,BrkTil,684,63.545652,OthW,Fa,N,2358,219.065274,2,TA,0,0.0,12/2008,Normal,122000
11643,1081.669629,Pave,Duplex,5,5,1969,1969,Gable,TA,TA,CBlock,1248,115.942944,GasA,TA,Y,2634,244.706502,4,TA,968,89.930104,8/2009,Normal,200000
9247,859.074041,Pave,1Fam,6,6,1962,1962,Gable,TA,TA,CBlock,858,79.710774,GasA,Ex,Y,1716,159.421548,2,TA,490,45.52247,3/2008,Normal,171000
6000,557.418,Pave,1Fam,6,9,1937,2000,Gable,Gd,TA,BrkTil,698,64.846294,GasA,TA,Y,1176,109.253928,1,TA,624,57.971472,7/2009,Normal,134900
14720,1367.53216,Pave,1Fam,8,5,1995,1996,Hip,Gd,TA,PConc,2033,188.871799,GasA,Ex,Y,3238,300.819914,3,Gd,666,61.873398,3/2010,Normal,410000
10316,958.387348,Pave,1Fam,7,5,2000,2000,Gable,Gd,TA,PConc,992,92.159776,GasA,Ex,Y,1865,173.264095,3,Gd,839,77.945617,6/2008,Normal,235000
10192,946.867376,Pave,1Fam,7,6,1968,1992,Gable,TA,TA,CBlock,570,52.95471,GasA,Gd,Y,1920,178.37376,3,Gd,487,45.243761,9/2006,Normal,170000
9477,880.441731,Pave,1Fam,5,5,1966,1966,Gable,TA,TA,CBlock,864,80.268192,GasA,TA,Y,892,82.869476,1,TA,264,24.526392,10/2008,Normal,110000
12537,1164.724911,Pave,1Fam,5,6,1971,2008,Gable,TA,TA,CBlock,1078,100.149434,GasA,Ex,Y,1078,100.149434,2,TA,500,46.4515,4/2010,Normal,149900
2117,196.675651,Pave,Twnhs,6,5,2000,2000,Gable,Gd,TA,PConc,756,70.234668,GasA,Ex,Y,1573,146.136419,3,Gd,440,40.87732,6/2010,Normal,177500
16737,1554.917511,Pave,1Fam,9,5,2004,2005,Hip,Gd,TA,PConc,1980,183.94794,GasA,Ex,Y,1980,183.94794,2,Ex,770,71.53531,9/2006,Normal,315000
9842,914.351326,Pave,1Fam,5,6,1921,1998,Gable,TA,TA,BrkTil,612,56.856636,GasA,Ex,Y,2601,241.640703,4,TA,621,57.692763,5/2008,Normal,189000
16158,1501.126674,Pave,1Fam,7,5,2005,2005,Hip,Gd,TA,PConc,1530,142.14159,GasA,Ex,Y,1530,142.14159,2,Gd,430,39.94829,6/2009,Normal,260000
12513,1162.495239,Pave,1Fam,4,4,1920,2007,Gable,TA,Gd,BrkTil,715,66.425645,GasA,Gd,Y,1738,161.465414,2,TA,368,34.188304,6/2009,Normal,104900
8499,789.582597,Pave,1Fam,6,5,2006,2007,Gable,TA,TA,PConc,616,57.228248,GasA,Ex,Y,1412,131.179036,3,Gd,432,40.134096,3/2007,Partial,156932
3180,295.43154,Pave,TwnhsE,7,5,2005,2005,Gable,Gd,TA,PConc,600,55.7418,GasA,Ex,Y,1200,111.4836,3,Gd,480,44.59344,4/2006,Abnorml,144152
7500,696.7725,Pave,1Fam,7,5,2000,2000,Gable,Gd,TA,PConc,814,75.623042,GasA,Ex,Y,1674,155.519622,3,Gd,663,61.594689,1/2010,Normal,216000
9179,852.756637,Pave,1Fam,7,5,1999,1999,Gable,Gd,TA,PConc,873,81.104319,GasA,Ex,Y,1790,166.29637,3,Gd,588,54.626964,6/2008,Abnorml,193000
2665,247.586495,Pave,TwnhsE,5,6,1977,1977,Gable,TA,TA,PConc,757,70.327571,GasA,Ex,Y,1475,137.031925,2,TA,336,31.215408,7/2006,Normal,127000
4435,412.024805,Pave,TwnhsE,6,5,2003,2004,Gable,Gd,TA,PConc,848,78.781744,GasA,Ex,Y,848,78.781744,1,Gd,420,39.01926,6/2009,Normal,144000
10635,988.023405,Pave,1Fam,8,5,2003,2003,Hip,Gd,TA,PConc,1657,153.940271,GasA,Ex,Y,1668,154.962204,2,Gd,502,46.637306,5/2010,Normal,232000
5400,501.6762,Pave,1Fam,4,6,1920,1950,Gable,Fa,TA,PConc,840,78.03852,GasA,Ex,Y,1374,127.648722,1,TA,338,31.401214,10/2009,Normal,105000
9600,891.8688,Pave,1Fam,6,6,1955,1996,Hip,TA,TA,CBlock,992,92.159776,GasA,Gd,Y,1661,154.311883,1,Gd,377,35.024431,10/2008,Normal,165500
9750,905.80425,Pave,1Fam,7,6,1998,1998,Gable,TA,TA,PConc,1108,102.936524,GasA,Ex,Y,2097,194.817591,3,Gd,583,54.162449,6/2006,Normal,274300
11400,1059.0942,Pave,1Fam,10,5,2001,2002,Hip,Ex,TA,PConc,2633,244.613599,GasA,Ex,Y,2633,244.613599,3,Ex,804,74.694012,3/2007,Normal,466500
10625,987.094375,Pave,1Fam,7,5,2005,2005,Gable,Gd,TA,PConc,1026,95.318478,GasA,Ex,Y,1958,181.904074,3,Gd,936,86.957208,7/2008,Normal,250000
10991,1021.096873,Pave,1Fam,8,5,2007,2007,Gable,Gd,TA,PConc,1571,145.950613,GasA,Ex,Y,1571,145.950613,2,Gd,722,67.075966,12/2007,Partial,239000
6292,584.545676,Pave,1Fam,6,5,1930,1950,Gable,TA,TA,BrkTil,768,71.349504,GasA,TA,N,790,73.39337,1,TA,160,14.86448,4/2008,Normal,91000
10998,1021.747194,Pave,1Fam,5,5,1941,1960,Gable,TA,TA,CBlock,984,91.416552,GasA,Ex,Y,1604,149.016412,2,TA,660,61.31598,7/2009,Normal,117000
1953,181.439559,Pave,Twnhs,6,5,1973,1973,Gable,TA,TA,CBlock,483,44.872149,GasA,TA,Y,987,91.695261,2,TA,264,24.526392,6/2006,Normal,83000
9735,904.410705,Pave,1Fam,5,5,2006,2007,Gable,TA,TA,PConc,384,35.674752,GasA,Gd,Y,1394,129.506782,3,Gd,400,37.1612,5/2008,Normal,167500
8212,762.919436,Pave,1Fam,3,3,1914,1950,Gable,TA,Fa,BrkTil,864,80.268192,GasA,TA,N,864,80.268192,1,TA,200,18.5806,6/2010,Normal,58500
12925,1200.771275,Pave,1Fam,6,7,1970,1970,Gable,TA,TA,CBlock,1205,111.948115,GasA,Ex,Y,2117,196.675651,3,TA,550,51.09665,5/2008,Normal,237500
7200,668.9016,Pave,1Fam,7,7,1920,1950,Hip,TA,TA,BrkTil,596,55.370188,GasA,Ex,Y,1762,163.695086,2,Gd,576,53.512128,10/2006,Normal,157000
25339,2354.069117,Pave,1Fam,5,7,1918,2007,Gable,TA,Gd,BrkTil,816,75.808848,GasA,Ex,Y,1416,131.550648,2,Gd,576,53.512128,8/2007,Normal,112000
9060,841.70118,Pave,1Fam,6,5,1939,1950,Gable,TA,TA,BrkTil,560,52.02568,GasA,TA,Y,1258,116.871974,1,TA,280,26.01284,10/2009,Normal,105000
5436,505.020708,Pave,1Fam,4,8,1922,2007,Gable,TA,Gd,BrkTil,796,73.950788,GasA,Gd,Y,1154,107.210062,1,Gd,240,22.29672,5/2010,Normal,125500
16692,1550.736876,Pave,1Fam,7,5,1978,1978,Gable,TA,TA,CBlock,1392,129.320976,GasA,TA,Y,2784,258.641952,4,Gd,564,52.397292,7/2006,Normal,250000
8520,791.53356,Pave,1Fam,6,7,1916,1950,Gable,TA,Gd,BrkTil,714,66.332742,GasW,TA,N,2526,234.672978,2,Gd,216,20.067048,8/2007,Family,136000
14892,1383.511476,Pave,1Fam,9,5,2006,2007,Gable,Ex,TA,PConc,1746,162.208638,GasA,Ex,Y,1746,162.208638,2,Ex,758,70.420474,10/2009,Normal,377500
6000,557.418,Pave,1Fam,6,6,1941,1950,Gable,TA,Gd,BrkTil,735,68.283705,GasA,Ex,Y,1218,113.155854,1,TA,440,40.87732,3/2007,Normal,131000
9100,845.4173,Pave,1Fam,7,5,2000,2000,Gable,Gd,TA,PConc,1525,141.677075,GasA,Ex,Y,1525,141.677075,2,Gd,541,50.260523,9/2006,Normal,235000
8944,830.924432,Pave,Duplex,5,5,1967,1967,Gable,TA,TA,CBlock,1584,147.158352,GasA,TA,Y,1584,147.158352,2,TA,792,73.579176,4/2009,Normal,124000
7838,728.173714,Pave,1Fam,5,5,1967,1967,Gable,TA,TA,CBlock,864,80.268192,GasA,TA,Y,900,83.6127,1,TA,288,26.756064,12/2006,Normal,123000
10800,1003.3524,Pave,2fmCon,6,7,1905,2000,Gable,TA,TA,BrkTil,482,44.779246,GasA,Ex,N,1912,177.630536,2,TA,672,62.430816,4/2008,Normal,163000
4045,375.792635,Pave,TwnhsE,7,5,2006,2006,Hip,Gd,TA,PConc,1356,125.976468,GasA,Ex,Y,1500,139.3545,2,Gd,648,60.201144,10/2006,Partial,246578
12665,1176.616495,Pave,1Fam,8,5,2005,2006,Hip,Gd,TA,PConc,1094,101.635882,GasA,Ex,Y,2482,230.585246,3,Gd,642,59.643726,2/2007,Normal,281213
57200,5314.0516,Pave,1Fam,5,5,1948,1950,Gable,TA,TA,CBlock,747,69.398541,GasA,TA,Y,1687,156.727361,1,TA,572,53.140516,6/2010,Normal,160000
6120,568.56636,Pave,1Fam,5,8,1920,2004,Gable,TA,TA,BrkTil,939,87.235917,GasA,Ex,Y,1513,140.562239,2,TA,180,16.72254,5/2007,Normal,137500
7200,668.9016,Pave,1Fam,5,4,1950,1982,Gable,TA,TA,CBlock,1208,112.226824,GasA,Gd,Y,1904,176.887312,2,TA,240,22.29672,5/2009,Normal,138000
6171,573.304413,Pave,1Fam,6,6,1925,1990,Gable,TA,TA,BrkTil,976,90.673328,GasA,Ex,Y,1608,149.388024,3,Gd,216,20.067048,10/2009,Normal,137450
6000,557.418,Pave,1Fam,6,7,1929,1950,Gable,TA,TA,BrkTil,862,80.082386,GasA,TA,Y,1158,107.581674,1,TA,208,19.323824,7/2008,Normal,120000
