model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A Class,2013.0,10190,Manual,32457.0,Petrol,125.0,50.73333333333333,1.6
 C Class,2017.0,22950,Automatic,9000.0,Diesel,150.0,49.333333333333336,2.5
 E Class,2017.3333333333333,26335,Semi-Auto,15907.0,Diesel,145.0,67.3,2.0
 E Class,2019.0,42499,Semi-Auto,2064.0,Diesel,145.0,44.29999999999999,3.0
 B Class,2016.0,14599,Automatic,28156.0,Diesel,131.66666666666666,68.9,2.1
 GLE Class,2016.0,31390,Semi-Auto,50932.0,Diesel,195.0,39.2,3.0
 A Class,2019.0,19498,Semi-Auto,15502.333333333334,Diesel,145.0,68.9,1.5
 B Class,2018.6666666666667,26699,Automatic,1915.0,Diesel,145.0,55.4,2.3333333333333335
unknown,2015.0,13990,Automatic,71000.0,Diesel,138.33333333333334,61.4,2.1
 E Class,2015.6666666666667,12622,Semi-Auto,34609.333333333336,Diesel,125.0,59.96666666666667,2.1
 E Class,2014.0,11950,Semi-Auto,34609.333333333336,Diesel,145.0,54.3,2.1
 A Class,2018.6666666666667,21750,Manual,8067.0,Petrol,145.0,47.1,1.3
 C Class,2019.0,23799,Semi-Auto,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
 A Class,2015.0,15299,Automatic,27922.333333333332,Diesel,20.0,74.3,1.5
 GLC Class,2016.0,14331,Semi-Auto,34609.333333333336,Diesel,125.0,56.5,2.1
 CLS Class,2014.0,15998,Semi-Auto,31815.0,Diesel,145.0,54.3,2.033333333333333
 A Class,2018.6666666666667,17096,Automatic,13393.0,Diesel,145.0,65.7,2.3666666666666667
 A Class,2015.0,13300,Automatic,40599.0,Diesel,20.0,68.9,2.1
unknown,2013.0,17500,Automatic,84000.0,Diesel,205.0,44.8,2.1
unknown,2016.0,17480,Semi-Auto,29726.0,Diesel,145.0,60.56666666666666,2.0
unknown,2019.0,22999,Semi-Auto,12217.0,Diesel,145.0,67.3,2.1
 A Class,2018.6666666666667,18998,Semi-Auto,7088.333333333333,Diesel,145.0,65.7,1.4333333333333333
 C Class,2020.0,34500,Semi-Auto,100.0,Diesel,145.0,50.9,2.0
 C Class,2014.0,16995,Automatic,34609.333333333336,Diesel,30.0,64.2,2.1
 E Class,2017.3333333333333,25699,Semi-Auto,15907.0,Diesel,145.0,72.4,2.0
 GLA Class,2019.0,23249,Semi-Auto,9505.666666666666,Diesel,145.0,46.166666666666664,2.1
unknown,2016.0,18640,Semi-Auto,27083.333333333332,Diesel,61.666666666666664,62.166666666666664,2.1
unknown,2020.0,22559,Manual,1000.0,Petrol,145.0,48.199999999999996,1.3
unknown,2017.0,12900,Manual,3000.0,Diesel,103.33333333333333,50.4,1.5
 C Class,2015.0,11591,Manual,94000.0,Diesel,20.0,68.9,2.1
 X-CLASS,2019.0,37891,Automatic,34799.666666666664,Diesel,265.0,31.4,3.0
 E Class,2017.0,15700,Automatic,82342.0,Diesel,30.0,61.4,2.0
 GLA Class,2017.0,16300,Manual,32681.0,Diesel,55.0,59.26666666666667,2.1
unknown,2017.0,13499,Manual,27965.333333333332,Diesel,145.0,58.06666666666666,2.0
 SL CLASS,2019.0,49299,Semi-Auto,670.0,Petrol,145.0,36.7,3.0
 E Class,2018.6666666666667,25780,Semi-Auto,14228.0,Diesel,145.0,64.36666666666667,2.0
 GLC Class,2019.3333333333333,28800,Automatic,28152.0,Diesel,235.0,45.6,1.5999999999999999
 C Class,2018.6666666666667,23949,Automatic,12076.0,Petrol,145.0,45.6,2.3666666666666667
 E Class,2018.0,30299,Semi-Auto,18690.333333333332,Diesel,140.0,57.7,1.9000000000000001
unknown,2018.6666666666667,20911,Semi-Auto,19004.0,Diesel,150.0,56.5,2.3333333333333335
 A Class,2018.0,17999,Automatic,7690.333333333333,Diesel,145.0,65.7,1.5
 C Class,2018.6666666666667,32289,Automatic,1000.0,Petrol,145.0,46.3,1.5
 E Class,2019.0,28500,Semi-Auto,12972.0,Diesel,145.0,58.9,2.0
 A Class,2020.0,25879,Semi-Auto,1000.0,Petrol,145.0,53.3,1.3
 E Class,2017.0,19999,Semi-Auto,27381.0,Diesel,96.66666666666667,54.79999999999999,2.233333333333333
 C Class,2020.0,34500,Semi-Auto,100.0,Diesel,145.0,48.7,2.0
 GLE Class,2019.0,59922,Automatic,8005.0,Diesel,145.0,32.5,3.0
unknown,2017.0,28995,Semi-Auto,13306.0,Petrol,150.0,49.333333333333336,3.5
 C Class,2019.0,20699,Semi-Auto,10037.0,Diesel,145.0,56.5,2.1
 E Class,2019.0,33356,Semi-Auto,5689.0,Petrol,145.0,39.2,2.0
 C Class,2019.0,23991,Semi-Auto,9179.0,Diesel,145.0,64.2,2.033333333333333
unknown,2016.0,35889,Semi-Auto,28419.0,Diesel,300.0,39.2,3.0
unknown,2016.0,9891,Manual,51838.333333333336,Diesel,20.0,69.46666666666667,2.1
unknown,2018.3333333333333,21999,Automatic,20892.0,Petrol,145.0,43.5,2.0
unknown,2017.0,21291,Semi-Auto,34609.333333333336,Diesel,150.0,56.5,2.1
 B Class,2019.0,26999,Semi-Auto,8939.0,Diesel,145.0,66.4,1.6666666666666667
 A Class,2016.0,16750,Automatic,51838.333333333336,Diesel,20.0,69.46666666666667,2.1
 X-CLASS,2018.3333333333333,37495,Automatic,7820.0,Diesel,260.0,31.4,3.0
 GLC Class,2019.0,41429,Semi-Auto,7216.0,Diesel,145.0,40.4,1.5999999999999999
unknown,2015.0,15999,Semi-Auto,39195.0,Hybrid,0.0,78.5,3.1666666666666665
 E Class,2011.6666666666667,21999,Semi-Auto,41090.0,Petrol,235.0,37.7,3.5
 E Class,2013.0,12013,Semi-Auto,59338.0,Diesel,138.33333333333334,57.7,2.1
 C Class,2019.0,28900,Automatic,11530.0,Diesel,145.0,57.7,2.0
 E Class,2012.6666666666667,7490,Manual,89000.0,Diesel,140.0,52.06666666666666,2.6999999999999997
 A Class,2019.0,21099,Automatic,2477.0,Diesel,145.0,66.86666666666666,1.5
unknown,2018.6666666666667,36995,Semi-Auto,11888.0,Petrol,235.0,36.7,3.0
unknown,2017.0,18900,Automatic,58304.0,Diesel,30.0,59.76666666666667,2.1
 C Class,2016.0,20105,Automatic,14965.0,Diesel,30.0,64.2,2.033333333333333
 GLC Class,2016.0,19970,Automatic,29378.666666666668,Diesel,125.0,65.26666666666667,1.8666666666666665
 E Class,2016.0,21672,Automatic,20568.0,Diesel,165.0,50.4,2.3333333333333335
 C Class,2015.0,16990,Semi-Auto,11954.0,Diesel,20.0,64.2,1.9000000000000001
 E Class,2014.0,13995,Automatic,37000.0,Diesel,150.0,58.9,2.1
unknown,2017.0,14199,Manual,9300.0,Diesel,145.0,68.9,1.8666666666666665
 A Class,2016.3333333333333,17192,Semi-Auto,26123.666666666668,Diesel,20.0,68.9,2.1
 E Class,2017.0,19599,Automatic,11855.0,Diesel,145.0,65.7,2.0
 B Class,2017.3333333333333,23990,Automatic,15907.0,Diesel,145.0,55.4,2.0
 SLK,2016.0,15100,Automatic,41509.0,Diesel,68.33333333333333,70.6,2.1
 GLA Class,2017.0,19999,Semi-Auto,16339.0,Diesel,125.0,55.6,2.1
 C Class,2018.3333333333333,10995,Semi-Auto,58734.0,Diesel,150.0,53.3,2.1
unknown,2019.0,27889,Automatic,6250.0,Petrol,145.0,43.5,2.0
 A Class,2017.3333333333333,24711,Semi-Auto,25198.0,Petrol,150.0,53.3,1.3
 C Class,2015.0,16299,Automatic,25958.0,Diesel,30.0,61.199999999999996,2.1
 A Class,2016.3333333333333,18990,Semi-Auto,5020.0,Petrol,145.0,53.3,1.3
unknown,2019.0,44987,Automatic,44336.333333333336,Petrol,145.0,30.4,3.0
 E Class,2019.0,43750,Automatic,150.0,Diesel,145.0,47.1,2.0
 C Class,2019.0,24998,Semi-Auto,15009.0,Petrol,145.0,49.73333333333333,1.5
 GLA Class,2019.0,23399,Semi-Auto,10621.0,Diesel,145.0,67.3,2.1
 GLC Class,2017.0,37995,Automatic,25975.0,Petrol,150.0,34.0,2.233333333333333
 GLS Class,2017.0,41750,Automatic,8823.0,Diesel,145.0,37.2,3.0
 C Class,2018.0,13300,Manual,32840.0,Petrol,145.0,53.3,2.3333333333333335
 C Class,2019.0,25980,Semi-Auto,6502.0,Petrol,145.0,46.3,1.7
 E Class,2019.0,32998,Automatic,8946.0,Diesel,145.0,63.63333333333333,2.0
unknown,2017.0,28479,Automatic,2000.0,Petrol,103.33333333333333,68.9,1.5
 GLC Class,2017.0,32312,Semi-Auto,19040.0,Diesel,145.0,56.5,2.0666666666666664
unknown,2019.0,25899,Semi-Auto,11151.0,Petrol,145.0,44.1,2.033333333333333
unknown,2019.0,30199,Semi-Auto,4102.0,Diesel,145.0,56.5,2.1
 E Class,2016.0,18314,Automatic,33367.0,Diesel,150.0,42.166666666666664,3.0
 C Class,2019.0,23995,Automatic,4668.0,Petrol,145.0,57.366666666666674,1.5
 C Class,2012.0,7699,Automatic,80299.0,Diesel,145.0,50.23333333333333,2.1
 GLA Class,2017.6666666666667,20542,Automatic,14228.0,Diesel,103.33333333333333,56.5,2.1
 C Class,2018.6666666666667,29980,Semi-Auto,8202.0,Petrol,145.0,64.76666666666667,1.5
 GLA Class,2016.0,17450,Semi-Auto,17626.0,Diesel,96.66666666666667,60.56666666666666,2.1
 A Class,2019.0,36412,Semi-Auto,6502.0,Petrol,145.0,35.3,1.5999999999999999
 E Class,2018.3333333333333,31480,Semi-Auto,6283.0,Diesel,145.0,57.7,2.0
 CL Class,2017.0,17892,Manual,10393.0,Petrol,150.0,51.4,1.6
 C Class,2017.0,24190,Automatic,13733.0,Petrol,103.33333333333333,53.29999999999999,1.5
 C Class,2019.0,19849,Semi-Auto,4668.0,Petrol,145.0,57.366666666666674,1.5
unknown,2018.0,19549,Automatic,37347.333333333336,Petrol,145.0,64.93333333333332,1.3
unknown,2019.0,34290,Semi-Auto,3724.0,Diesel,145.0,44.8,2.0
 V Class,2018.0,19498,Manual,21525.0,Diesel,145.0,46.3,2.1
 GLC Class,2017.0,24695,Semi-Auto,33620.0,Diesel,120.0,56.5,1.9333333333333336
unknown,2017.0,18970,Automatic,19858.0,Diesel,58.333333333333336,64.2,1.6
unknown,2018.0,19250,Automatic,12038.0,Diesel,145.0,67.3,1.5
unknown,2017.0,17295,Automatic,34609.333333333336,Diesel,145.0,68.9,2.1
unknown,2016.0,16475,Manual,40569.0,Diesel,20.0,68.9,2.0666666666666664
 V Class,2018.6666666666667,20998,Manual,5671.0,Diesel,145.0,51.63333333333333,1.5
 CLS Class,2018.6666666666667,33990,Semi-Auto,6530.333333333333,Diesel,145.0,48.7,2.9
 C Class,2017.0,19290,Semi-Auto,17600.0,Diesel,103.33333333333333,64.2,2.1
 C Class,2018.6666666666667,22949,Automatic,10577.0,Petrol,145.0,46.3,1.5
 C Class,2019.0,30900,Automatic,8765.666666666666,Petrol,150.0,42.2,1.8666666666666665
unknown,2019.0,36980,Semi-Auto,2924.0,Diesel,145.0,44.8,2.0
 C Class,2019.0,41400,Semi-Auto,3615.0,Petrol,145.0,28.8,3.0
unknown,2019.0,20750,Automatic,21702.0,Diesel,145.0,48.7,2.1
 C Class,2017.0,21489,Automatic,27511.333333333332,Diesel,65.0,67.3,2.1
 A Class,2016.0,15572,Semi-Auto,45902.0,Petrol,125.0,57.29999999999999,2.033333333333333
 C Class,2018.6666666666667,25000,Semi-Auto,481.0,Petrol,145.0,66.86666666666666,1.5
 GLE Class,2018.0,41000,Semi-Auto,4267.0,Diesel,151.66666666666666,36.7,3.0
unknown,2015.0,12999,Manual,18766.0,Petrol,125.0,53.3,2.0
 A Class,2017.0,16550,Manual,11460.0,Petrol,60.0,49.6,2.3333333333333335
 E Class,2016.0,20800,Automatic,40000.0,Diesel,106.66666666666667,65.7,2.0
unknown,2020.0,41149,Semi-Auto,1000.0,Diesel,183.33333333333334,57.7,2.1
unknown,2017.0,32981,Semi-Auto,22593.333333333332,Petrol,150.0,40.9,2.0
 C Class,2018.6666666666667,31480,Semi-Auto,9.0,Diesel,145.0,64.2,2.0
 E Class,2017.0,22576,Semi-Auto,23669.0,Diesel,165.0,51.4,3.0
 GLC Class,2019.0,37980,Semi-Auto,2138.0,Diesel,145.0,40.9,2.0
 GLC Class,2017.0,28998,Semi-Auto,21263.0,Diesel,145.0,56.5,2.0
 GLE Class,2016.0,25995,Automatic,21001.0,Diesel,260.0,42.8,3.0
 A Class,2017.0,18890,Semi-Auto,7379.0,Diesel,103.33333333333333,68.9,1.5
unknown,2019.0,23250,Semi-Auto,10111.666666666666,Petrol,145.0,44.1,1.7
unknown,2017.0,15065,Semi-Auto,23634.333333333332,Petrol,155.0,55.4,2.733333333333333
 E Class,2014.0,14999,Automatic,10589.333333333334,Petrol,145.0,57.63333333333333,2.033333333333333
 GLA Class,2017.0,16000,Manual,30886.0,Diesel,30.0,64.2,1.9000000000000001
 C Class,2019.0,31609,Semi-Auto,4612.0,Diesel,145.0,46.333333333333336,1.9333333333333333
 A Class,2017.0,16919,Manual,8961.0,Diesel,20.0,68.9,1.5
 E Class,2013.0,11250,Automatic,32869.0,Diesel,58.333333333333336,57.7,2.1
 GLC Class,2016.0,29995,Automatic,10300.0,Petrol,186.66666666666666,43.5,2.0
unknown,2017.0,21950,Automatic,24495.0,Diesel,145.0,65.7,1.9000000000000001
unknown,2013.3333333333333,33995,Automatic,79713.66666666667,Petrol,330.0,27.066666666666666,4.7
 E Class,2013.0,13300,Automatic,42742.0,Diesel,131.66666666666666,57.7,2.1
unknown,2018.0,34999,Semi-Auto,39203.0,Diesel,145.0,52.3,3.0
 GL Class,2016.0,16917,Automatic,29834.0,Diesel,30.0,64.7,2.0666666666666664
 GLA Class,2019.0,21810,Semi-Auto,1550.0,Petrol,145.0,64.36666666666666,1.6666666666666667
unknown,2018.6666666666667,49990,Semi-Auto,5794.0,Diesel,145.0,32.8,3.0
 A Class,2018.6666666666667,25879,Semi-Auto,1000.0,Petrol,145.0,60.1,1.3
 C Class,2019.0,61995,Automatic,100.0,Petrol,145.0,27.2,4.0
 SL CLASS,2016.6666666666667,18990,Automatic,31091.0,Diesel,30.0,70.6,2.1
 GLE Class,2019.0,52700,Semi-Auto,33831.333333333336,Diesel,145.0,32.8,3.0
 A Class,2017.0,13477,Manual,43000.0,Diesel,0.0,80.7,1.7
unknown,2016.0,17979,Semi-Auto,31574.0,Diesel,30.0,64.7,2.1
 GL Class,2016.0,33037,Semi-Auto,50932.0,Diesel,188.33333333333334,59.79999999999999,3.0
unknown,2017.0,20886,Automatic,72383.0,Diesel,160.0,51.4,1.8666666666666665
 E Class,2015.0,20769,Automatic,21874.0,Diesel,165.0,51.4,3.0
 A Class,2018.6666666666667,16770,Semi-Auto,7088.333333333333,Petrol,145.0,53.3,1.4333333333333333
 V Class,2019.0,58800,Automatic,1253.0,Diesel,145.0,36.2,2.0
 CLS Class,2019.0,45199,Semi-Auto,3426.0,Diesel,145.0,47.9,2.9
unknown,2019.0,24749,Semi-Auto,14352.0,Diesel,145.0,72.4,2.0
unknown,2017.0,18995,Semi-Auto,30877.0,Petrol,150.0,53.3,1.6
unknown,2018.6666666666667,47990,Automatic,3144.0,Diesel,145.0,46.633333333333326,2.2
 C Class,2018.6666666666667,23995,Automatic,14952.0,Petrol,145.0,64.36666666666667,2.0
unknown,2018.6666666666667,109989,Semi-Auto,2122.0,Petrol,145.0,24.8,4.0
 E Class,2019.0,42995,Semi-Auto,2064.0,Petrol,145.0,44.29999999999999,3.0
unknown,2016.0,20298,Semi-Auto,20028.0,Diesel,30.0,64.23333333333333,2.0666666666666664
 CL Class,2017.3333333333333,16490,Automatic,46000.0,Diesel,20.0,67.3,1.8333333333333333
 C Class,2019.0,20349,Semi-Auto,13898.0,Petrol,145.0,46.3,2.0
unknown,2018.0,23399,Semi-Auto,11959.0,Petrol,145.0,53.3,1.3
unknown,2019.0,58991,Automatic,2777.0,Diesel,145.0,32.8,2.0
unknown,2016.0,18750,Semi-Auto,27083.333333333332,Diesel,61.666666666666664,62.166666666666664,2.1
unknown,2019.0,31400,Semi-Auto,100.0,Diesel,145.0,64.2,2.0
 M Class,2010.0,8990,Automatic,128000.0,Diesel,155.0,43.800000000000004,3.0
unknown,2016.0,13800,Automatic,69505.0,Diesel,125.0,60.1,2.1
 GLE Class,2017.0,42995,Automatic,24901.0,Diesel,300.0,39.2,3.0
 A Class,2018.0,20298,Semi-Auto,7690.333333333333,Diesel,145.0,65.7,1.5
unknown,2018.3333333333333,25748,Automatic,1000.0,Petrol,145.0,37.2,1.6
 A Class,2017.0,13790,Manual,18332.0,Petrol,125.0,53.1,1.6
 SL CLASS,2016.0,18950,Manual,17358.0,Petrol,160.0,43.5,2.0
unknown,2018.6666666666667,31994,Semi-Auto,19339.0,Diesel,153.33333333333334,45.6,3.0
 GLE Class,2018.6666666666667,34975,Automatic,42102.0,Diesel,305.0,39.2,3.0
 C Class,2018.0,36599,Semi-Auto,124.0,Petrol,145.0,64.23333333333333,2.0
 C Class,2016.0,10500,Manual,21266.0,Diesel,20.0,65.7,2.1
 C Class,2019.0,30499,Semi-Auto,1126.0,Diesel,141.66666666666666,49.06666666666666,2.0
 GLA Class,2015.6666666666667,17000,Automatic,30419.0,Diesel,125.0,56.5,2.1
unknown,2018.6666666666667,37500,Semi-Auto,10261.0,Petrol,145.0,29.4,2.3666666666666667
 E Class,2017.0,16989,Automatic,24053.333333333332,Diesel,20.0,50.633333333333326,2.0
 C Class,2015.0,10090,Semi-Auto,57843.0,Diesel,150.0,53.3,2.1
 C Class,2016.0,13499,Manual,32719.333333333332,Diesel,20.0,68.06666666666666,1.6
 C Class,2018.6666666666667,25199,Semi-Auto,5910.0,Petrol,145.0,57.53333333333333,2.3000000000000003
 S Class,2017.0,31055,Semi-Auto,23634.333333333332,Diesel,155.0,50.4,2.733333333333333
 GLC Class,2018.6666666666667,35490,Automatic,2644.0,Diesel,145.0,40.9,2.6666666666666665
unknown,2017.0,23372,Semi-Auto,53203.0,Diesel,160.0,49.93333333333333,2.533333333333333
 E Class,2019.0,35349,Semi-Auto,37360.666666666664,Diesel,145.0,48.7,3.0
 C Class,2019.0,29990,Automatic,4227.666666666667,Diesel,145.0,61.4,2.0
 E Class,2019.0,37980,Semi-Auto,37360.666666666664,Diesel,145.0,48.7,3.0
 GLC Class,2019.0,37970,Automatic,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
 CL Class,2014.0,14999,Manual,38986.0,Diesel,143.33333333333334,64.2,1.7
 A Class,2016.0,12690,Manual,29239.666666666668,Diesel,103.33333333333333,72.4,1.5
 C Class,2017.0,19750,Semi-Auto,27959.0,Petrol,150.0,41.5,2.0
 C Class,2016.0,23299,Automatic,24735.0,Diesel,30.0,65.7,2.0666666666666664
 B Class,2015.6666666666667,13498,Manual,25726.0,Diesel,20.0,68.9,1.5
 E Class,2019.0,43999,Semi-Auto,10.0,Diesel,145.0,45.6,2.0
 GLC Class,2019.0,26000,Automatic,9505.666666666666,Diesel,145.0,41.46666666666666,2.1
unknown,2019.0,43750,Automatic,2963.0,Petrol,145.0,33.7,2.0
 GLA Class,2015.6666666666667,16950,Manual,29334.0,Diesel,96.66666666666667,67.3,2.1
 A Class,2013.0,10599,Automatic,6333.666666666667,Petrol,145.0,50.4,1.6
 GLC Class,2018.6666666666667,32340,Automatic,1303.0,Diesel,145.0,44.8,2.3666666666666667
 GLC Class,2019.0,35400,Automatic,4008.6666666666665,Diesel,145.0,56.833333333333336,2.0
 C Class,2018.0,49990,Semi-Auto,19870.0,Petrol,145.0,32.8,4.0
 C Class,2018.0,27950,Automatic,6761.333333333333,Petrol,145.0,44.1,2.0
unknown,2017.0,39999,Semi-Auto,7566.0,Petrol,145.0,57.36666666666667,4.7
unknown,2018.0,45842,Semi-Auto,5147.0,Diesel,145.0,52.3,3.0
 A Class,2016.0,12362,Automatic,45166.0,Diesel,30.0,64.2,1.7333333333333334
 GLC Class,2018.6666666666667,30099,Semi-Auto,1934.0,Diesel,145.0,64.36666666666666,1.6666666666666667
 GLC Class,2019.0,31490,Automatic,9545.0,Diesel,145.0,41.5,2.1
 E Class,2016.0,16498,Semi-Auto,34609.333333333336,Diesel,125.0,56.5,2.1
 A Class,2018.0,31299,Automatic,4396.0,Petrol,145.0,40.9,2.0
unknown,2015.0,16990,Automatic,22512.666666666668,Diesel,138.33333333333334,55.4,2.033333333333333
 A Class,2015.0,12495,Automatic,24744.0,Diesel,125.0,57.300000000000004,1.5
 SL CLASS,2019.0,47789,Semi-Auto,2000.0,Petrol,150.0,36.7,1.7666666666666666
 A Class,2018.3333333333333,17320,Semi-Auto,7844.333333333333,Diesel,145.0,74.3,1.5
 C Class,2020.0,32659,Semi-Auto,13140.333333333334,Diesel,145.0,50.9,1.6
 B Class,2019.0,20480,Automatic,5991.666666666667,Petrol,150.0,45.6,1.3
 A Class,2013.0,10980,Semi-Auto,33876.0,Diesel,118.33333333333333,65.7,1.8
unknown,2018.6666666666667,39499,Semi-Auto,1000.0,Diesel,145.0,64.36666666666666,1.6666666666666667
unknown,2015.0,15990,Automatic,34609.333333333336,Diesel,30.0,64.2,2.1
unknown,2020.0,23990,Semi-Auto,3870.6666666666665,Petrol,145.0,37.2,1.6
 GLC Class,2019.0,30149,Semi-Auto,4612.0,Diesel,145.0,46.333333333333336,1.9333333333333333
 GLA Class,2016.0,24999,Semi-Auto,1000.0,Diesel,93.33333333333333,63.166666666666664,2.1
unknown,2010.0,1350,Manual,116126.0,Diesel,145.0,54.3,2.0
 C Class,2019.0,36090,Automatic,6374.0,Petrol,145.0,43.76666666666667,3.0
 CL Class,2016.0,18000,Automatic,34609.333333333336,Diesel,125.0,58.9,2.1
unknown,2016.0,17000,Automatic,29831.0,Diesel,30.0,64.2,2.1
 E Class,2015.6666666666667,14995,Semi-Auto,36166.0,Diesel,30.0,64.2,2.1
 C Class,2017.0,20000,Manual,34609.333333333336,Diesel,145.0,65.7,2.1
 A Class,2018.6666666666667,18972,Semi-Auto,24340.0,Petrol,145.0,52.3,1.6
 A Class,2018.0,16571,Manual,11307.333333333334,Diesel,150.0,72.4,2.6999999999999997
 E Class,2018.0,23990,Semi-Auto,25799.0,Diesel,145.0,61.4,2.0
unknown,2013.0,12202,Manual,41865.666666666664,Petrol,103.33333333333333,64.73333333333333,1.6
 C Class,2016.0,16998,Semi-Auto,21786.0,Diesel,68.33333333333333,65.7,2.0666666666666664
 E Class,2018.3333333333333,17820,Automatic,24514.0,Diesel,30.0,66.26666666666667,2.0
unknown,2017.0,30999,Automatic,12376.0,Diesel,96.66666666666667,56.5,2.1
 E Class,2017.0,15998,Semi-Auto,47240.666666666664,Diesel,200.0,45.6,3.0
 A Class,2019.0,26470,Automatic,3894.6666666666665,Diesel,145.0,56.5,2.0
 E Class,2018.0,23989,Automatic,51223.0,Diesel,145.0,51.833333333333336,2.0
 E Class,2019.0,25199,Semi-Auto,9900.0,Diesel,145.0,72.4,2.0
unknown,2018.0,28149,Automatic,9273.0,Diesel,145.0,63.63333333333333,2.0
 B Class,2019.0,19424,Semi-Auto,14118.0,Petrol,150.0,49.866666666666674,1.3
 A Class,2013.0,10241,Manual,48472.666666666664,Diesel,30.0,62.8,2.0
 GLC Class,2019.0,36980,Semi-Auto,5689.0,Diesel,145.0,40.9,2.0
 A Class,2017.0,15680,Manual,12239.0,Diesel,145.0,46.866666666666674,2.1
unknown,2017.0,18299,Semi-Auto,31599.0,Diesel,138.33333333333334,56.5,2.1
 E Class,2015.0,17248,Automatic,39692.0,Diesel,145.0,53.3,3.0
 S Class,2017.0,49890,Automatic,27965.333333333332,Petrol,145.0,58.06666666666666,2.0
unknown,2019.0,48500,Automatic,9000.0,Petrol,145.0,31.4,2.033333333333333
unknown,2017.0,17200,Manual,26732.0,Diesel,150.0,55.29999999999999,2.533333333333333
 C Class,2019.0,33789,Automatic,1000.0,Diesel,145.0,61.4,2.0
unknown,2019.0,31990,Automatic,4668.0,Petrol,145.0,57.366666666666674,1.5
unknown,2015.0,9799,Manual,29239.666666666668,Diesel,20.0,72.4,1.5
 E Class,2019.0,24849,Automatic,14222.0,Diesel,145.0,72.4,2.0
 E Class,2007.0,4880,Automatic,41502.666666666664,Diesel,153.33333333333334,37.2,3.0
unknown,2019.0,20699,Semi-Auto,6502.0,Diesel,145.0,61.4,1.5999999999999999
 C Class,2019.0,20980,Semi-Auto,4908.0,Petrol,145.0,44.1,1.5
 GLA Class,2016.0,15000,Manual,27511.333333333332,Diesel,55.0,67.3,2.1
unknown,2019.0,36995,Automatic,3000.0,Diesel,145.0,40.9,2.0
 SL CLASS,2018.0,21400,Automatic,14435.0,Petrol,145.0,47.9,2.0
 GLE Class,2018.6666666666667,48399,Semi-Auto,4663.0,Diesel,225.0,35.8,2.3000000000000003
 E Class,2019.0,25299,Semi-Auto,15563.0,Diesel,145.0,72.4,2.0
 V Class,2018.6666666666667,17950,Manual,22538.0,Diesel,145.0,46.3,2.3333333333333335
 A Class,2019.0,22569,Semi-Auto,1000.0,Petrol,145.0,64.36666666666666,1.6666666666666667
 CLS Class,2018.0,32990,Semi-Auto,17000.0,Diesel,150.0,48.7,2.9
 GLS Class,2018.0,42248,Automatic,13609.0,Diesel,146.66666666666666,58.699999999999996,2.6666666666666665
 A Class,2018.6666666666667,25879,Semi-Auto,1000.0,Petrol,145.0,60.1,1.3
 C Class,2019.0,32099,Semi-Auto,707.0,Petrol,145.0,64.36666666666666,1.6666666666666667
 A Class,2017.6666666666667,15800,Manual,11744.666666666666,Petrol,150.0,51.4,1.6
 C Class,2017.0,18299,Semi-Auto,8552.0,Petrol,145.0,50.4,2.0
 E Class,2018.6666666666667,19299,Automatic,24267.0,Diesel,145.0,54.3,3.0
unknown,2017.0,19995,Manual,10161.0,Petrol,125.0,51.4,1.6
 C Class,2018.0,27249,Automatic,6761.333333333333,Diesel,145.0,57.7,2.0
unknown,2019.0,24998,Semi-Auto,4612.0,Petrol,145.0,46.333333333333336,1.9333333333333333
 E Class,2019.0,25480,Semi-Auto,5944.0,Diesel,145.0,72.4,2.0
 C Class,2017.0,19890,Automatic,30281.0,Diesel,90.0,60.1,2.1
unknown,2019.0,38990,Automatic,500.0,Diesel,145.0,48.7,3.0
 A Class,2019.0,22250,Semi-Auto,8338.0,Diesel,145.0,64.76666666666667,1.5
 C Class,2019.0,29890,Semi-Auto,905.3333333333334,Diesel,145.0,60.1,1.6
 A Class,2019.0,19250,Semi-Auto,4612.0,Diesel,145.0,46.333333333333336,1.9333333333333333
 CL Class,2017.0,15990,Manual,10720.0,Petrol,145.0,51.4,1.6
 SL CLASS,2018.3333333333333,32299,Semi-Auto,1000.0,Petrol,145.0,68.13333333333334,2.0
 SLK,2016.0,17980,Semi-Auto,16107.0,Diesel,30.0,70.6,2.0
unknown,2017.0,18990,Semi-Auto,27965.333333333332,Diesel,145.0,58.06666666666666,2.0
unknown,2017.0,14000,Manual,16657.666666666668,Diesel,150.0,68.9,1.7
 A Class,2020.0,25879,Semi-Auto,6533.0,Petrol,146.66666666666666,28.96666666666667,1.3
 GLA Class,2019.0,24172,Semi-Auto,9146.666666666666,Diesel,145.0,67.3,1.5999999999999999
